mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_samples_leaf,param_min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
2.066185140609741,0.08961197853679116,0.008963871002197265,0.0027163236807762146,10,1,2,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.7835144927536232,0.7980072463768116,0.7907608695652174,0.7862318840579711,0.779891304347826,0.7876811594202899,0.006265078429634295,19
1.8169294357299806,0.10139340171086773,0.008481407165527343,0.0008493928901758263,10,1,10,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.782608695652174,0.7971014492753623,0.7916666666666666,0.7844202898550725,0.7807971014492754,0.7873188405797101,0.006127367581625977,20
1.7029857635498047,0.049753100294536994,0.009680557250976562,0.009666815629802539,10,1,20,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 20}",0.7844202898550725,0.7952898550724637,0.7898550724637681,0.7817028985507246,0.782608695652174,0.7867753623188405,0.005111136224516608,23
1.56640682220459,0.05165972184433415,0.011429691314697265,0.006517626907339281,10,5,2,"{'max_depth': 10, 'min_samples_leaf': 5, 'min_samples_split': 2}",0.7762681159420289,0.7961956521739131,0.7907608695652174,0.7889492753623188,0.782608695652174,0.7869565217391303,0.006884057971014516,22
1.5741233825683594,0.019384735906872667,0.016244792938232423,0.005550074447003112,10,5,10,"{'max_depth': 10, 'min_samples_leaf': 5, 'min_samples_split': 10}",0.7771739130434783,0.7971014492753623,0.7907608695652174,0.7880434782608695,0.7817028985507246,0.7869565217391304,0.006955200659584224,21
1.492741346359253,0.030664529083350583,0.005958843231201172,0.005206404331382509,10,5,20,"{'max_depth': 10, 'min_samples_leaf': 5, 'min_samples_split': 20}",0.779891304347826,0.7961956521739131,0.7889492753623188,0.7844202898550725,0.7835144927536232,0.7865942028985508,0.005601313345558102,24
1.4339709758758545,0.048944237117590474,0.00409088134765625,0.003430031462986756,10,10,2,"{'max_depth': 10, 'min_samples_leaf': 10, 'min_samples_split': 2}",0.7807971014492754,0.7943840579710145,0.782608695652174,0.782608695652174,0.7780797101449275,0.7836956521739131,0.005595451163579906,25
1.4320408344268798,0.04785735823187298,0.006747531890869141,0.007364958944160498,10,10,10,"{'max_depth': 10, 'min_samples_leaf': 10, 'min_samples_split': 10}",0.7789855072463768,0.7943840579710145,0.782608695652174,0.782608695652174,0.7780797101449275,0.7833333333333334,0.005825338837251293,27
1.4616755485534667,0.03954097538383295,0.00944976806640625,0.007754462017730818,10,10,20,"{'max_depth': 10, 'min_samples_leaf': 10, 'min_samples_split': 20}",0.7807971014492754,0.7943840579710145,0.782608695652174,0.782608695652174,0.7780797101449275,0.7836956521739131,0.005595451163579906,25
3.763539218902588,0.11314753023566188,0.005796957015991211,0.0029138689758139848,20,1,2,"{'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.8668478260869565,0.865036231884058,0.8713768115942029,0.8641304347826086,0.8577898550724637,0.865036231884058,0.004400347029525773,12
3.547489595413208,0.21690193054129212,0.005331277847290039,0.00274390979749806,20,1,10,"{'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.8695652173913043,0.8731884057971014,0.875,0.8623188405797102,0.8577898550724637,0.867572463768116,0.00654183698741586,7
3.208124208450317,0.1890199990125036,0.0065879344940185545,0.005600460815748192,20,1,20,"{'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 20}",0.8695652173913043,0.8632246376811594,0.8731884057971014,0.8659420289855072,0.8559782608695652,0.8655797101449275,0.005859044068404435,11
2.8633238315582275,0.061133904797948585,0.010033559799194337,0.006682854505739211,20,5,2,"{'max_depth': 20, 'min_samples_leaf': 5, 'min_samples_split': 2}",0.8641304347826086,0.8577898550724637,0.8632246376811594,0.8668478260869565,0.855072463768116,0.8614130434782608,0.004325121879099026,14
2.8134599685668946,0.08401564998584948,0.013343715667724609,0.0076014408886354015,20,5,10,"{'max_depth': 20, 'min_samples_leaf': 5, 'min_samples_split': 10}",0.8623188405797102,0.8559782608695652,0.8641304347826086,0.8677536231884058,0.8541666666666666,0.8608695652173912,0.005078929626404419,15
2.6893167972564695,0.12992823271156942,0.010748529434204101,0.005944842271846548,20,5,20,"{'max_depth': 20, 'min_samples_leaf': 5, 'min_samples_split': 20}",0.8695652173913043,0.8568840579710145,0.865036231884058,0.8641304347826086,0.8541666666666666,0.8619565217391305,0.00563053270576813,13
2.659254312515259,0.0938116228351929,0.006297874450683594,0.003495740169500564,20,10,2,"{'max_depth': 20, 'min_samples_leaf': 10, 'min_samples_split': 2}",0.8623188405797102,0.8559782608695652,0.8614130434782609,0.8659420289855072,0.8532608695652174,0.8597826086956522,0.004561477649280493,18
2.510830116271973,0.07518234898753,0.006722164154052734,0.007547925920992439,20,10,10,"{'max_depth': 20, 'min_samples_leaf': 10, 'min_samples_split': 10}",0.8641304347826086,0.8568840579710145,0.8605072463768116,0.8659420289855072,0.8532608695652174,0.8601449275362318,0.0046399450995889945,16
2.4474760055541993,0.0749569570660316,0.006619405746459961,0.005036969801408563,20,10,20,"{'max_depth': 20, 'min_samples_leaf': 10, 'min_samples_split': 20}",0.8623188405797102,0.8568840579710145,0.8614130434782609,0.8659420289855072,0.8532608695652174,0.859963768115942,0.004422665078164371,17
