mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.06509002049763997,0.004031220330608082,0.03066253662109375,0.001567439728409216,1,1,2,1,"{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 1}",0.14625586252262915,0.15268035848982858,0.15420299890943534,0.15104640664063104,0.0034439892732843827,57
0.13228615125020346,0.016989853859406698,0.06658124923706055,0.020627056438791962,1,1,2,10,"{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 10}",0.30830091889698835,0.3057030618857747,0.23764457901470482,0.28388285326582263,0.032712594104349325,45
0.7852733929951986,0.046976308141676824,0.2656588554382324,0.007674178418414185,1,1,2,100,"{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.208769680809876,0.18174914399609557,0.18636308101738688,0.19229396860778614,0.011801381928505382,49
0.06664903958638509,0.00590160219529886,0.044120232264200844,0.006895837196315791,1,1,5,1,"{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 1}",0.14625586252262915,0.15268035848982858,0.15420299890943534,0.15104640664063104,0.0034439892732843827,57
0.1478856404622396,0.030283949848736655,0.06238055229187012,0.011268670012052834,1,1,5,10,"{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 10}",0.30830091889698835,0.3057030618857747,0.23764457901470482,0.28388285326582263,0.032712594104349325,45
0.7235163052876791,0.03169548212718314,0.30556535720825195,0.03404408718980021,1,1,5,100,"{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.208769680809876,0.18174914399609557,0.18636308101738688,0.19229396860778614,0.011801381928505382,49
0.05895193417867025,0.0029851706554226195,0.032668352127075195,0.0013764177348098365,1,2,2,1,"{'max_depth': 1, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 1}",0.14625586252262915,0.15268035848982858,0.15420299890943534,0.15104640664063104,0.0034439892732843827,57
0.10355957349141438,0.0031592826174974224,0.046414693196614586,0.0010303982145847019,1,2,2,10,"{'max_depth': 1, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 10}",0.30830091889698835,0.3057030618857747,0.23764457901470482,0.28388285326582263,0.032712594104349325,45
0.7963377634684244,0.043331681159773615,0.25287969907124835,0.012236188192134054,1,2,2,100,"{'max_depth': 1, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.208769680809876,0.18174914399609557,0.18636308101738688,0.19229396860778614,0.011801381928505382,49
0.06231053670247396,0.0020226758568946995,0.04079588254292806,0.001332835863668556,1,2,5,1,"{'max_depth': 1, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 1}",0.14625586252262915,0.15268035848982858,0.15420299890943534,0.15104640664063104,0.0034439892732843827,57
0.13745013872782388,0.014929654947722916,0.0506739616394043,0.004302677764982915,1,2,5,10,"{'max_depth': 1, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 10}",0.30830091889698835,0.3057030618857747,0.23764457901470482,0.28388285326582263,0.032712594104349325,45
0.7981757322947184,0.025518901498301137,0.26066915194193524,0.0050957730763165465,1,2,5,100,"{'max_depth': 1, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.208769680809876,0.18174914399609557,0.18636308101738688,0.19229396860778614,0.011801381928505382,49
0.07007821400960286,0.008071390498795511,0.03552842140197754,0.0014820194510008558,2,1,2,1,"{'max_depth': 2, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 1}",0.18163006125803077,0.20034643124998644,0.1810623628258514,0.1876796184446229,0.00895978721332401,55
0.1552423636118571,0.004996520975379075,0.05626670519510905,0.009125775845270192,2,1,2,10,"{'max_depth': 2, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 10}",0.47474752999258113,0.4118041161179937,0.46324631555453666,0.44993265388837056,0.02736675023658889,37
0.9746049245198568,0.03868738317989155,0.2887032826741536,0.010716263716841846,2,1,2,100,"{'max_depth': 2, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.49055267503177047,0.5201579796522874,0.5472142256751265,0.5193082934530614,0.023139782558835264,30
0.0579687754313151,0.007199142412055897,0.03388667106628418,0.002270542141324676,2,1,5,1,"{'max_depth': 2, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 1}",0.18163006125803077,0.20034643124998644,0.1810623628258514,0.1876796184446229,0.00895978721332401,55
0.14814440409342447,0.016902675155861302,0.05395897229512533,0.0018468567177474982,2,1,5,10,"{'max_depth': 2, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 10}",0.47474752999258113,0.4118041161179937,0.46324631555453666,0.44993265388837056,0.02736675023658889,37
1.0027856826782227,0.02610225462552119,0.27243900299072266,0.007201205453754024,2,1,5,100,"{'max_depth': 2, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.49055267503177047,0.5201579796522874,0.5472142256751265,0.5193082934530614,0.023139782558835264,30
0.0525961716969808,0.0017863318350108909,0.04044787089029948,0.005969973450629295,2,2,2,1,"{'max_depth': 2, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 1}",0.18311036789297658,0.20034643124998644,0.1810623628258514,0.18817305398960482,0.008648387773892702,53
