mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.12002015113830566,0.0021112980172895285,0.04763261477152506,0.005529913233527542,2,2,2,10,"{'max_depth': 2, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 10}",0.47474752999258113,0.4146238976225785,0.45933477861780475,0.44956873541098813,0.0254982939596471,39
0.8563380241394043,0.011061995249767309,0.26560235023498535,0.024681517782898316,2,2,2,100,"{'max_depth': 2, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.4893467345213372,0.5225972860806626,0.5459266478209459,0.5192902228076486,0.023216720237314574,32
0.055907249450683594,0.005120026483324363,0.03308916091918945,0.0010207688325202138,2,2,5,1,"{'max_depth': 2, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 1}",0.18311036789297658,0.20034643124998644,0.1810623628258514,0.18817305398960482,0.008648387773892702,53
0.1272881825764974,0.010093954427160256,0.05370171864827474,0.004118546714349394,2,2,5,10,"{'max_depth': 2, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 10}",0.47474752999258113,0.4146238976225785,0.45933477861780475,0.44956873541098813,0.0254982939596471,39
0.8817225297292074,0.040061480078422744,0.2529006004333496,0.018063945607896092,2,2,5,100,"{'max_depth': 2, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.4893467345213372,0.5225972860806626,0.5459266478209459,0.5192902228076486,0.023216720237314574,32
0.059766530990600586,0.013512747829780996,0.02653988202412923,0.012874069326910147,5,1,2,1,"{'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 1}",0.3246366451962569,0.3859466048486123,0.3739872319956953,0.3615234940135215,0.02653596755989341,44
0.1855158805847168,0.012116394340971953,0.06164089838663737,0.011431500054762955,5,1,2,10,"{'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 10}",0.6797729861659323,0.7358778942623395,0.6780682015561431,0.6979063606614716,0.026858947554993316,22
1.4262951215108235,0.004619281180882287,0.23095409075419107,0.00594391509710591,5,1,2,100,"{'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.8118427527444525,0.8278299382135547,0.7921593252586013,0.8106106720722028,0.014588504018180879,17
0.0655532677968343,0.0043950655566593645,0.030223925908406574,0.0026096674956636434,5,1,5,1,"{'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 1}",0.3263104179516477,0.38658918908998213,0.3739872319956953,0.36229561301244173,0.025960264871839625,41
0.17739407221476236,0.014838106638313572,0.053425868352254234,0.013124088732987423,5,1,5,10,"{'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 10}",0.6803218450937928,0.7359756432853717,0.677504129077085,0.6979338724854164,0.026924179035270453,21
1.4017147223154705,0.07869543084804903,0.2372884750366211,0.0032181651667379393,5,1,5,100,"{'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.8119444587274136,0.8269025272546019,0.7916236642568925,0.8101568834129694,0.014457895483815432,18
0.06242267290751139,0.005975861160864628,0.03141554196675619,0.0026305253050599325,5,2,2,1,"{'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 1}",0.32547269124228984,0.38658918908998213,0.3728632712666453,0.3616417171996391,0.026182042625316083,42
0.17232561111450195,0.004556902034260449,0.035469770431518555,0.0015069105920423767,5,2,2,10,"{'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 10}",0.6815492119214523,0.7347082352136921,0.6749482991830266,0.6970685821060569,0.026751331764884857,24
1.3477109273274739,0.014156566895813362,0.23212464650472006,0.0017096394718309148,5,2,2,100,"{'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.8121724823693197,0.8219417776223749,0.7902369675022756,0.8081170758313233,0.01325728699820606,20
0.060189247131347656,0.0035578159329149647,0.019960482915242512,0.0051458416757700545,5,2,5,1,"{'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 1}",0.32547269124228984,0.38658918908998213,0.3728632712666453,0.3616417171996391,0.026182042625316083,42
0.1993255615234375,0.0008657440745608826,0.040197134017944336,0.0049082626705701056,5,2,5,10,"{'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 10}",0.6815492119214523,0.7352332471690666,0.6749482991830266,0.6972435860911818,0.026997577346303887,23
1.3802061875661213,0.06989687483782149,0.24433183670043945,0.012342044257762808,5,2,5,100,"{'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.8125970039137959,0.8224674783588937,0.7902309226029356,0.8084318016252084,0.01348605611561782,19
0.08025447527567546,0.0038550170525812524,0.026879549026489258,0.008757101629389641,10,1,2,1,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 1}",0.52495813978526,0.4969373444715564,0.5612059307536448,0.5277004716701538,0.026309099614642055,29
0.2986611525217692,0.006323774560652914,0.054962714513142906,0.008152203355351979,10,1,2,10,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 10}",0.8359519642543927,0.81732747637902,0.8138778306458505,0.8223857570930878,0.009695583065797694,14
2.742529551188151,0.12456463987216632,0.26752010981241864,0.01277053186427697,10,1,2,100,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.8893318510841665,0.8811356331243992,0.8685296543400302,0.879665712849532,0.008555830236600389,5
0.06649430592854817,6.226494420009411e-05,0.03320153554280599,0.0002021924812562623,10,1,5,1,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 1}",0.44901421018622123,0.4979195624841918,0.5599856845431737,0.5023064857378622,0.04540999047173161,34
0.31710124015808105,0.009526692723202715,0.0677642822265625,0.010781284735720001,10,1,5,10,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 10}",0.8328341353750984,0.8224605008280498,0.808872509002514,0.8213890484018874,0.00981158812598589,16
2.6594226360321045,0.08401348883898933,0.2288487752278646,0.005461163108701794,10,1,5,100,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.8903697768932332,0.8837390436766048,0.8612016024842893,0.8784368076847091,0.012484146732902412,7
0.07351096471150716,0.011875790737956403,0.02364977200826009,0.008369290512880354,10,2,2,1,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 1}",0.4575528163479134,0.48180214610661554,0.561119329148541,0.5001580972010233,0.04422828166724589,35
0.29326097170511883,0.009842833166740792,0.039928436279296875,0.005327627782027034,10,2,2,10,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 10}",0.8350363540688722,0.8223590436259688,0.8069821450763212,0.8214591809237207,0.01147074467828502,15
2.595249573389689,0.036491234086110776,0.22871001561482748,0.01308767987072077,10,2,2,100,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.8849754353598934,0.8801316422891519,0.8560573342208435,0.8737214706232962,0.012645997231308236,12
0.08487248420715332,0.013025111559074588,0.029898722966512043,0.0038930655684037397,10,2,5,1,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 1}",0.45653838714195066,0.48235847910969865,0.5587743248714971,0.4992237303743821,0.043407942944624064,36
0.29680927594502765,0.006464571956210236,0.05624596277872721,0.00863597628440096,10,2,5,10,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 10}",0.8381519397778395,0.8229907945303904,0.8089976005216445,0.823380111609958,0.011905392341502544,13
2.4481569131215415,0.04235239631968049,0.2498351732889811,0.009697446231970571,10,2,5,100,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.8845660165653629,0.8785262183478056,0.8585391741189199,0.8738771363440295,0.011122338019840037,11
0.10322189331054688,0.0038519723823627477,0.027448336283365887,0.008246904841533413,20,1,2,1,"{'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 1}",0.6574685009934194,0.6135496717879931,0.6226525420135547,0.6312235715983224,0.018926397804848696,28
0.6140124797821045,0.025666036977158278,0.04559731483459473,0.010461296643503834,20,1,2,10,"{'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 10}",0.8943060219953741,0.8842539113294638,0.8472090807675031,0.8752563380307804,0.020252534198700014,9
5.6141641934712725,0.08853459529317435,0.24349117279052734,0.007095432363636355,20,1,2,100,"{'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.9290507536705438,0.9341081503731533,0.9101696277859492,0.9244428439432154,0.010301709889007922,2
0.09529050191243489,0.009902834128757797,0.02160477638244629,0.00845258606043767,20,1,5,1,"{'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 1}",0.6541279883690657,0.6728065521759007,0.6295218270140905,0.6521521225196857,0.017726061650846565,26
0.589120626449585,0.015426097792536732,0.06419777870178223,0.003540719863419664,20,1,5,10,"{'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 10}",0.8991406048986822,0.8824304251700845,0.8567906774265017,0.8794539024984228,0.017416923850782293,6
5.2646050453186035,0.06859529118440817,0.24617791175842285,0.01545441638462595,20,1,5,100,"{'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.93172216783374,0.9315983884716557,0.9132777643749772,0.9255327735601243,0.008665747435686037,1
0.08671450614929199,0.012546246428276312,0.02661450703938802,0.007908406189662143,20,2,2,1,"{'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 1}",0.6510811670982232,0.6709718776615413,0.6337069386016481,0.6519199944538042,0.01522490600482737,27
0.5152746041615804,0.02829119930828639,0.045958916346232094,0.011799678122314394,20,2,2,10,"{'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 10}",0.893362345249207,0.8800641079685195,0.8493627843291353,0.8742630791822873,0.0184251511350436,10
4.941087563832601,0.19508433101037317,0.2258892059326172,0.038911012851835014,20,2,2,100,"{'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.9284940186946383,0.9273713908844454,0.9100198427923196,0.9219617507904677,0.008456632437608996,4
0.0962511698404948,0.014173018658586441,0.04085723559061686,0.01507623375068722,20,2,5,1,"{'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 1}",0.6910665320185158,0.6950194288755145,0.6417735189955218,0.675953159963184,0.024222472223113214,25
0.5817134380340576,0.028212173184562695,0.048611084620157875,0.013799492354060658,20,2,5,10,"{'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 10}",0.8961477461471169,0.8855569157760618,0.8526524548078923,0.878119038910357,0.018519388063559156,8
4.199278195699056,0.04040334797848921,0.19348931312561035,0.021057647893081458,20,2,5,100,"{'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.9280509972362898,0.9297306473394633,0.9122015822638118,0.9233277422798549,0.007897209787607329,3
