mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_samples_leaf,param_min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
2.671589803695679,0.12419937879726613,0.005532455444335937,0.0029302605930531375,10,1,2,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.779891304347826,0.7971014492753623,0.7916666666666666,0.7862318840579711,0.7835144927536232,0.7876811594202898,0.006078971643319753,19
2.3292715072631838,0.4556055811775264,0.00936751365661621,0.001639798931374167,10,1,10,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.782608695652174,0.7952898550724637,0.7934782608695652,0.7835144927536232,0.782608695652174,0.7875,0.005659601214425091,20
2.011326551437378,0.14656114478438315,0.007494831085205078,0.0056389257477722655,10,1,20,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 20}",0.7807971014492754,0.7961956521739131,0.792572463768116,0.7844202898550725,0.7835144927536232,0.7875,0.005859044068404439,20
1.6493403911590576,0.10125615441166999,0.00888686180114746,0.0013720078848259171,10,5,2,"{'max_depth': 10, 'min_samples_leaf': 5, 'min_samples_split': 2}",0.7780797101449275,0.7971014492753623,0.7898550724637681,0.7889492753623188,0.782608695652174,0.78731884057971,0.006516704981378605,22
1.632999324798584,0.0804063447755834,0.008843660354614258,0.004186639058010418,10,5,10,"{'max_depth': 10, 'min_samples_leaf': 5, 'min_samples_split': 10}",0.7753623188405797,0.7971014492753623,0.7898550724637681,0.7889492753623188,0.782608695652174,0.7867753623188405,0.007327445078317628,23
1.8552863121032714,0.03446589591919573,0.009816789627075195,0.003192065892548918,10,5,20,"{'max_depth': 10, 'min_samples_leaf': 5, 'min_samples_split': 20}",0.7807971014492754,0.7952898550724637,0.7889492753623188,0.7853260869565217,0.782608695652174,0.7865942028985508,0.005143141147310994,24
1.697258758544922,0.14782107734600203,0.009151363372802734,0.00519316800951602,10,10,2,"{'max_depth': 10, 'min_samples_leaf': 10, 'min_samples_split': 2}",0.7789855072463768,0.7943840579710145,0.782608695652174,0.782608695652174,0.7780797101449275,0.7833333333333334,0.005825338837251293,26
1.678823757171631,0.1892269601931249,0.009694147109985351,0.0037203182881589227,10,10,10,"{'max_depth': 10, 'min_samples_leaf': 10, 'min_samples_split': 10}",0.7789855072463768,0.7943840579710145,0.782608695652174,0.782608695652174,0.7780797101449275,0.7833333333333334,0.005825338837251293,26
1.972310209274292,0.2691327304800146,0.007837486267089844,0.005011162053475839,10,10,20,"{'max_depth': 10, 'min_samples_leaf': 10, 'min_samples_split': 20}",0.7807971014492754,0.7943840579710145,0.782608695652174,0.782608695652174,0.7780797101449275,0.7836956521739131,0.005595451163579906,25
3.934603548049927,0.4014474031747939,0.008499526977539062,0.0011335637115828722,20,1,2,"{'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.8777173913043478,0.8731884057971014,0.8713768115942029,0.8677536231884058,0.8559782608695652,0.8692028985507246,0.007349805353297389,7
4.32559289932251,0.44156818329530717,0.012727832794189453,0.0053491024828576025,20,1,10,"{'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.8695652173913043,0.8713768115942029,0.8768115942028986,0.8677536231884058,0.8523550724637681,0.867572463768116,0.008190329388012563,10
3.9989906311035157,0.5366473110034837,0.008349466323852538,0.006006394556873325,20,1,20,"{'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 20}",0.8677536231884058,0.8668478260869565,0.8777173913043478,0.8623188405797102,0.855072463768116,0.8659420289855072,0.007403194471631331,12
3.579335641860962,0.2552774106100936,0.014187955856323242,0.009009004176769529,20,5,2,"{'max_depth': 20, 'min_samples_leaf': 5, 'min_samples_split': 2}",0.865036231884058,0.8596014492753623,0.865036231884058,0.8686594202898551,0.855072463768116,0.8626811594202899,0.004779313752997438,13
3.691492795944214,0.2748287969572785,0.014265775680541992,0.0034002244582787243,20,5,10,"{'max_depth': 20, 'min_samples_leaf': 5, 'min_samples_split': 10}",0.8632246376811594,0.8586956521739131,0.8641304347826086,0.8686594202898551,0.8541666666666666,0.8617753623188407,0.004948007349183946,14
4.0491454124450685,0.16440406469649163,0.012917184829711914,0.005697843872642545,20,5,20,"{'max_depth': 20, 'min_samples_leaf': 5, 'min_samples_split': 20}",0.8677536231884058,0.8532608695652174,0.8659420289855072,0.865036231884058,0.8541666666666666,0.8612318840579711,0.006207189021381085,15
3.7563828945159914,0.5114509062324186,0.013268661499023438,0.006129537800084595,20,10,2,"{'max_depth': 20, 'min_samples_leaf': 10, 'min_samples_split': 2}",0.8623188405797102,0.8568840579710145,0.8623188405797102,0.8659420289855072,0.8532608695652174,0.8601449275362318,0.0044962585673879825,17
4.575165462493897,0.39032948595236083,0.011119556427001954,0.002802847182924639,20,10,10,"{'max_depth': 20, 'min_samples_leaf': 10, 'min_samples_split': 10}",0.8641304347826086,0.8568840579710145,0.8614130434782609,0.8659420289855072,0.8532608695652174,0.8603260869565217,0.00466815171258154,16
3.4782968521118165,0.5983006876333037,0.012731552124023438,0.004727250354281119,20,10,20,"{'max_depth': 20, 'min_samples_leaf': 10, 'min_samples_split': 20}",0.8641304347826086,0.8568840579710145,0.8605072463768116,0.8659420289855072,0.8532608695652174,0.8601449275362318,0.0046399450995889945,17
