mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
4.179608583450317,0.3299200477551062,0.02002091407775879,0.005471949136456471,0.1,liblinear,"{'C': 0.1, 'solver': 'liblinear'}",0.9809782608695652,0.9855072463768116,0.9836956521739131,0.970108695652174,0.9764492753623188,0.9793478260869566,0.0055364879673681635,7
5.781045818328858,0.52743817009215,0.02302398681640625,0.005405578022669282,0.1,lbfgs,"{'C': 0.1, 'solver': 'lbfgs'}",0.9809782608695652,0.9846014492753623,0.9864130434782609,0.970108695652174,0.9746376811594203,0.9793478260869565,0.006127367581625987,8
6.05385193824768,0.3894778101910266,0.017049837112426757,0.007567501655515902,1.0,liblinear,"{'C': 1, 'solver': 'liblinear'}",0.9818840579710145,0.9846014492753623,0.9855072463768116,0.9710144927536232,0.9809782608695652,0.9807971014492753,0.005168602397712733,2
4.819342184066772,0.3623433313268917,0.018938779830932617,0.0068207831766115305,1.0,lbfgs,"{'C': 1, 'solver': 'lbfgs'}",0.9818840579710145,0.9855072463768116,0.9855072463768116,0.9710144927536232,0.980072463768116,0.9807971014492753,0.005324977701702585,2
7.351578283309936,0.3078831399565103,0.021616411209106446,0.014645241128793663,10.0,liblinear,"{'C': 10, 'solver': 'liblinear'}",0.9809782608695652,0.9846014492753623,0.9855072463768116,0.9737318840579711,0.9818840579710145,0.9813405797101449,0.004154835123615829,1
3.385581207275391,0.30245965668965774,0.01750321388244629,0.004153437989102617,10.0,lbfgs,"{'C': 10, 'solver': 'lbfgs'}",0.9809782608695652,0.9855072463768116,0.9855072463768116,0.9710144927536232,0.9791666666666666,0.9804347826086957,0.005331137307812403,6
6.556929254531861,0.3413324124950236,0.011801958084106445,0.005514331285106775,100.0,liblinear,"{'C': 100, 'solver': 'liblinear'}",0.9827898550724637,0.9855072463768116,0.9836956521739131,0.9710144927536232,0.9809782608695652,0.9807971014492753,0.005104711160726602,2
2.9090670108795167,0.31296131908430946,0.017581653594970704,0.006039240018553726,100.0,lbfgs,"{'C': 100, 'solver': 'lbfgs'}",0.9818840579710145,0.9855072463768116,0.9855072463768116,0.9728260869565217,0.9782608695652174,0.9807971014492753,0.004806702594717992,2
